Country/Region,Date,Lat,Long,Confirmed,Deaths,Recovered
Qatar,3/20/20,25.3548,51.1839,470,0,10
Romania,3/20/20,45.9432,24.9668,308,0,25
Russia,3/20/20,60.0,90.0,253,1,9
Rwanda,3/20/20,-1.9403,29.8739,17,0,0
Saint Lucia,3/20/20,13.9094,-60.9789,2,0,0
Saint Vincent and the Grenadines,3/20/20,12.9843,-61.2872,1,0,0
San Marino,3/20/20,43.9424,12.4578,144,14,4
Saudi Arabia,3/20/20,24.0,45.0,344,0,8
Senegal,3/20/20,14.4974,-14.4524,38,0,2
Serbia,3/20/20,44.0165,21.0059,135,1,1
Seychelles,3/20/20,-4.6796,55.492,7,0,0
Singapore,3/20/20,1.2833,103.8333,385,0,124
Slovakia,3/20/20,48.669,19.699,137,1,0
Slovenia,3/20/20,46.1512,14.9955,341,1,0
Somalia,3/20/20,5.1521,46.1996,1,0,0
South Africa,3/20/20,-30.5595,22.9375,202,0,0
Spain,3/20/20,40.0,-4.0,20410,1043,1588
Sri Lanka,3/20/20,7.0,81.0,73,0,3
Sudan,3/20/20,12.8628,30.2176,2,1,0
Suriname,3/20/20,3.9193,-56.0278,4,0,0
Sweden,3/20/20,63.0,16.0,1639,16,16
Switzerland,3/20/20,46.8182,8.2275,5294,54,15
Taiwan*,3/20/20,23.7,121.0,135,2,26
Tanzania,3/20/20,-6.369,34.8888,6,0,0
Thailand,3/20/20,15.0,101.0,322,1,42
Togo,3/20/20,8.6195,0.8248,9,0,1
Trinidad and Tobago,3/20/20,10.6918,-61.2225,9,0,0
Tunisia,3/20/20,34.0,9.0,54,1,0
Turkey,3/20/20,38.9637,35.2433,359,4,0
Uganda,3/20/20,1.0,32.0,0,0,0
Ukraine,3/20/20,48.3794,31.1656,29,3,0
United Arab Emirates,3/20/20,24.0,54.0,140,2,31
United Kingdom,3/20/20,270.0299,-482.92470000000003,4014,195,67
Uruguay,3/20/20,-32.5228,-55.7658,94,0,0
US,3/20/20,37.0902,-95.7129,19273,349,147
Uzbekistan,3/20/20,41.3775,64.5853,33,0,0
Venezuela,3/20/20,6.4238,-66.5897,42,0,0
Vietnam,3/20/20,16.0,108.0,91,0,16
Zambia,3/20/20,-15.4167,28.2833,2,0,0
Zimbabwe,3/20/20,-20.0,30.0,1,0,0
Dominica,3/20/20,15.415,-61.371,0,0,0
Grenada,3/20/20,12.1165,-61.678999999999995,0,0,0
Mozambique,3/20/20,-18.665695,35.529562,0,0,0
Syria,3/20/20,34.802075,38.996815000000005,0,0,0
Timor-Leste,3/20/20,-8.874217,125.727539,0,0,0
Belize,3/20/20,13.1939,-59.5432,0,0,0
Laos,3/20/20,19.856270000000002,102.495496,0,0,0
Libya,3/20/20,26.3351,17.228331,0,0,0
West Bank and Gaza,3/20/20,31.9522,35.2332,47,0,17
Guinea-Bissau,3/20/20,11.8037,-15.1804,0,0,0
Mali,3/20/20,17.570692,-3.9961660000000006,0,0,0
Saint Kitts and Nevis,3/20/20,17.357822,-62.782998,0,0,0
Kosovo,3/20/20,42.602636,20.902977,0,0,0
Burma,3/20/20,21.9162,95.956,0,0,0
MS Zaandam,3/20/20,0.0,0.0,0,0,0
Botswana,3/20/20,-22.3285,24.6849,0,0,0
Burundi,3/20/20,-3.3731,29.9189,0,0,0
Sierra Leone,3/20/20,8.460555000000001,-11.779889,0,0,0
Malawi,3/20/20,-13.254307999999998,34.301525,0,0,0
South Sudan,3/20/20,6.877000000000001,31.307,0,0,0
Western Sahara,3/20/20,24.2155,-12.8858,0,0,0
Sao Tome and Principe,3/20/20,0.18636,6.613081,0,0,0
Yemen,3/20/20,15.552726999999999,48.516388,0,0,0
Comoros,3/20/20,-11.6455,43.3333,0,0,0
Tajikistan,3/20/20,38.861034000000004,71.276093,0,0,0
Afghanistan,3/21/20,33.0,65.0,24,0,1
Albania,3/21/20,41.1533,20.1683,76,2,2
Algeria,3/21/20,28.0339,1.6596,139,15,32
Andorra,3/21/20,42.5063,1.5218,88,0,1
Angola,3/21/20,-11.2027,17.8739,2,0,0
Antigua and Barbuda,3/21/20,17.0608,-61.7964,1,0,0
Argentina,3/21/20,-38.4161,-63.6167,158,4,3
Armenia,3/21/20,40.0691,45.0382,160,0,1
Australia,3/21/20,-255.9695,1129.8623,1071,7,26
Austria,3/21/20,47.5162,14.5501,2814,8,9
Azerbaijan,3/21/20,40.1431,47.5769,53,1,11
Bahamas,3/21/20,25.0343,-77.3963,4,0,0
Bahrain,3/21/20,26.0275,50.55,305,1,125
Bangladesh,3/21/20,23.685,90.3563,25,2,3
Barbados,3/21/20,13.1939,-59.5432,6,0,0
Belarus,3/21/20,53.7098,27.9534,76,0,15
Belgium,3/21/20,50.8333,4.0,2815,67,263
Benin,3/21/20,9.3077,2.3158,2,0,0
Bhutan,3/21/20,27.5142,90.4336,2,0,0
Bolivia,3/21/20,-16.2902,-63.5887,19,0,0
Bosnia and Herzegovina,3/21/20,43.9159,17.6791,93,1,2
Brazil,3/21/20,-14.235,-51.9253,1021,15,2
Brunei,3/21/20,4.5353,114.7277,83,0,2
Bulgaria,3/21/20,42.7339,25.4858,163,3,3
Burkina Faso,3/21/20,12.2383,-1.5616,64,2,5
Cabo Verde,3/21/20,16.5388,-23.0418,3,0,0
Cambodia,3/21/20,11.55,104.9167,53,0,1
Cameroon,3/21/20,3.8480000000000003,11.5021,27,0,0
Canada,3/21/20,671.7607,-1237.6289,1277,19,0
Central African Republic,3/21/20,6.6111,20.9394,3,0,0
Chad,3/21/20,15.4542,18.7322,1,0,0
Chile,3/21/20,-35.6751,-71.543,537,0,6
China,3/21/20,1083.3367,3684.4197000000004,81305,3259,69645
Colombia,3/21/20,4.5709,-74.2973,196,0,1
Congo (Brazzaville),3/21/20,-4.0383,21.7587,3,0,0
Congo (Kinshasa),3/21/20,-4.0383,21.7587,23,1,0
Costa Rica,3/21/20,9.7489,-83.7534,117,2,2
Cote d'Ivoire,3/21/20,7.54,-5.5471,14,0,1
Croatia,3/21/20,45.1,15.2,206,1,5
Diamond Princess,3/21/20,0.0,0.0,712,8,325
Cuba,3/21/20,22.0,-80.0,21,1,0
Cyprus,3/21/20,35.1264,33.4299,84,0,0
Czechia,3/21/20,49.8175,15.472999999999999,995,0,0
Denmark,3/21/20,189.8634,-40.014300000000006,1420,13,1
Djibouti,3/21/20,11.8251,42.5903,1,0,0
Dominican Republic,3/21/20,18.7357,-70.1627,112,2,0
Ecuador,3/21/20,-1.8312,-78.1834,506,7,3
Egypt,3/21/20,26.0,30.0,294,10,41
El Salvador,3/21/20,13.7942,-88.8965,3,0,0
Equatorial Guinea,3/21/20,1.5,10.0,6,0,0
Eritrea,3/21/20,15.1794,39.7823,1,0,0
Estonia,3/21/20,58.5953,25.0136,306,0,1
Eswatini,3/21/20,-26.5225,31.4659,1,0,0
Ethiopia,3/21/20,9.145,40.4897,9,0,0
Fiji,3/21/20,-17.7134,178.065,1,0,0
Finland,3/21/20,64.0,26.0,523,1,10
France,3/21/20,91.3624,59.71919999999999,14463,563,12
Gabon,3/21/20,-0.8037,11.6094,4,1,0
Gambia,3/21/20,13.4432,-15.3101,1,0,0
Georgia,3/21/20,42.3154,43.3569,49,0,1
Germany,3/21/20,51.0,9.0,22213,84,233
Ghana,3/21/20,7.9465,-1.0232,19,1,0
Greece,3/21/20,39.0742,21.8243,530,13,19
Guatemala,3/21/20,15.7835,-90.2308,17,1,0
Guinea,3/21/20,9.9456,-9.6966,2,0,0
Guyana,3/21/20,5.0,-58.75,7,1,0
Haiti,3/21/20,18.9712,-72.2852,2,0,0
Holy See,3/21/20,41.9029,12.4534,1,0,0
Honduras,3/21/20,15.2,-86.2419,24,0,0
Hungary,3/21/20,47.1625,19.5033,103,4,7
Iceland,3/21/20,64.9631,-19.0208,473,1,22
India,3/21/20,21.0,78.0,330,4,23
Indonesia,3/21/20,-0.7893,113.9213,450,38,15
Iran,3/21/20,32.0,53.0,20610,1556,7635
Iraq,3/21/20,33.0,44.0,214,17,51
Ireland,3/21/20,53.1424,-7.6921,785,3,5
Israel,3/21/20,31.0,35.0,712,1,36
Italy,3/21/20,43.0,12.0,53578,4825,6072
Jamaica,3/21/20,18.1096,-77.2975,16,1,2
Japan,3/21/20,36.0,138.0,1007,35,232
Jordan,3/21/20,31.24,36.51,85,0,1
Kazakhstan,3/21/20,48.0196,66.9237,53,0,0
Kenya,3/21/20,-0.0236,37.9062,7,0,0
South Korea,3/21/20,36.0,128.0,8799,102,1540
Kuwait,3/21/20,29.5,47.75,176,0,27
Kyrgyzstan,3/21/20,41.2044,74.7661,14,0,0
Latvia,3/21/20,56.8796,24.6032,124,0,1
Lebanon,3/21/20,33.8547,35.8623,187,4,4
Liberia,3/21/20,6.4281,-9.4295,3,0,0
Liechtenstein,3/21/20,47.14,9.55,37,0,0
Lithuania,3/21/20,55.1694,23.8813,83,1,1
Luxembourg,3/21/20,49.8153,6.1296,670,8,0
Madagascar,3/21/20,-18.7669,46.8691,3,0,0
Malaysia,3/21/20,2.5,112.5,1183,4,114
Maldives,3/21/20,3.2028,73.2207,13,0,0
Malta,3/21/20,35.9375,14.3754,73,0,2
Mauritania,3/21/20,21.0079,10.9408,2,0,0
Mauritius,3/21/20,-20.2,57.5,14,1,0
Mexico,3/21/20,23.6345,-102.5528,251,2,4
Moldova,3/21/20,47.4116,28.3699,80,1,1
Monaco,3/21/20,43.7333,7.4167,11,0,0
Mongolia,3/21/20,46.8625,103.8467,10,0,0
Montenegro,3/21/20,42.5,19.3,14,0,0
Morocco,3/21/20,31.7917,-7.0926,96,3,3
Namibia,3/21/20,-22.9576,18.4904,3,0,0
Nepal,3/21/20,28.1667,84.25,1,0,1
Netherlands,3/21/20,94.8633,-196.7893,3640,137,2
New Zealand,3/21/20,-40.9006,174.886,52,0,0
Nicaragua,3/21/20,12.8654,-85.2072,2,0,0
Niger,3/21/20,17.6078,8.0817,1,0,0
Nigeria,3/21/20,9.082,8.6753,22,0,1
North Macedonia,3/21/20,41.6086,21.7453,85,0,1
Norway,3/21/20,60.472,8.4689,2118,7,1
Oman,3/21/20,21.0,57.0,52,0,12
Pakistan,3/21/20,30.3753,69.3451,730,3,13
Panama,3/21/20,8.538,-80.7821,200,1,0
Papua New Guinea,3/21/20,-6.315,143.9555,1,0,0
Paraguay,3/21/20,-23.4425,-58.4438,18,1,0
Peru,3/21/20,-9.19,-75.0152,318,5,1
Philippines,3/21/20,13.0,122.0,307,19,13
Poland,3/21/20,51.9194,19.1451,536,5,1
Portugal,3/21/20,39.3999,-8.2245,1280,12,5
Qatar,3/21/20,25.3548,51.1839,481,0,27
Romania,3/21/20,45.9432,24.9668,367,0,52
Russia,3/21/20,60.0,90.0,306,1,12
Rwanda,3/21/20,-1.9403,29.8739,17,0,0
Saint Lucia,3/21/20,13.9094,-60.9789,2,0,0
Saint Vincent and the Grenadines,3/21/20,12.9843,-61.2872,1,0,0
San Marino,3/21/20,43.9424,12.4578,144,20,4
Saudi Arabia,3/21/20,24.0,45.0,392,0,16
Senegal,3/21/20,14.4974,-14.4524,47,0,5
Serbia,3/21/20,44.0165,21.0059,171,1,1
Seychelles,3/21/20,-4.6796,55.492,7,0,0
Singapore,3/21/20,1.2833,103.8333,432,2,140
Slovakia,3/21/20,48.669,19.699,178,1,0
Slovenia,3/21/20,46.1512,14.9955,383,1,0
Somalia,3/21/20,5.1521,46.1996,1,0,0
South Africa,3/21/20,-30.5595,22.9375,240,0,0
Spain,3/21/20,40.0,-4.0,25374,1375,2125
Sri Lanka,3/21/20,7.0,81.0,77,0,1
Sudan,3/21/20,12.8628,30.2176,2,1,0
Suriname,3/21/20,3.9193,-56.0278,4,0,0
Sweden,3/21/20,63.0,16.0,1763,20,16
Switzerland,3/21/20,46.8182,8.2275,6575,75,15
Taiwan*,3/21/20,23.7,121.0,153,2,28
Tanzania,3/21/20,-6.369,34.8888,6,0,0
Thailand,3/21/20,15.0,101.0,411,1,42
Togo,3/21/20,8.6195,0.8248,16,0,1
Trinidad and Tobago,3/21/20,10.6918,-61.2225,49,0,1
Tunisia,3/21/20,34.0,9.0,60,1,0
Turkey,3/21/20,38.9637,35.2433,670,9,0
Uganda,3/21/20,1.0,32.0,1,0,0
Ukraine,3/21/20,48.3794,31.1656,47,3,1
United Arab Emirates,3/21/20,24.0,54.0,153,2,38
United Kingdom,3/21/20,270.0299,-482.92470000000003,5067,251,67
Uruguay,3/21/20,-32.5228,-55.7658,110,0,0
US,3/21/20,37.0902,-95.7129,25600,442,176
Uzbekistan,3/21/20,41.3775,64.5853,43,0,0
Venezuela,3/21/20,6.4238,-66.5897,70,0,0
Vietnam,3/21/20,16.0,108.0,94,0,17
Zambia,3/21/20,-15.4167,28.2833,2,0,0
Zimbabwe,3/21/20,-20.0,30.0,3,0,0
Dominica,3/21/20,15.415,-61.371,0,0,0
Grenada,3/21/20,12.1165,-61.678999999999995,0,0,0
Mozambique,3/21/20,-18.665695,35.529562,0,0,0
Syria,3/21/20,34.802075,38.996815000000005,0,0,0
Timor-Leste,3/21/20,-8.874217,125.727539,0,0,0
Belize,3/21/20,13.1939,-59.5432,0,0,0
Laos,3/21/20,19.856270000000002,102.495496,0,0,0
Libya,3/21/20,26.3351,17.228331,0,0,0
West Bank and Gaza,3/21/20,31.9522,35.2332,48,0,17
Guinea-Bissau,3/21/20,11.8037,-15.1804,0,0,0
Mali,3/21/20,17.570692,-3.9961660000000006,0,0,0
Saint Kitts and Nevis,3/21/20,17.357822,-62.782998,0,0,0
Kosovo,3/21/20,42.602636,20.902977,0,0,0
Burma,3/21/20,21.9162,95.956,0,0,0
MS Zaandam,3/21/20,0.0,0.0,0,0,0
Botswana,3/21/20,-22.3285,24.6849,0,0,0
Burundi,3/21/20,-3.3731,29.9189,0,0,0
Sierra Leone,3/21/20,8.460555000000001,-11.779889,0,0,0
Malawi,3/21/20,-13.254307999999998,34.301525,0,0,0
South Sudan,3/21/20,6.877000000000001,31.307,0,0,0
Western Sahara,3/21/20,24.2155,-12.8858,0,0,0
Sao Tome and Principe,3/21/20,0.18636,6.613081,0,0,0
Yemen,3/21/20,15.552726999999999,48.516388,0,0,0
Comoros,3/21/20,-11.6455,43.3333,0,0,0
Tajikistan,3/21/20,38.861034000000004,71.276093,0,0,0
Afghanistan,3/22/20,33.0,65.0,40,1,1
Albania,3/22/20,41.1533,20.1683,89,2,2
Algeria,3/22/20,28.0339,1.6596,201,17,65
Andorra,3/22/20,42.5063,1.5218,113,1,1
Angola,3/22/20,-11.2027,17.8739,2,0,0
Antigua and Barbuda,3/22/20,17.0608,-61.7964,1,0,0
Argentina,3/22/20,-38.4161,-63.6167,266,4,3
Armenia,3/22/20,40.0691,45.0382,194,0,2
Australia,3/22/20,-255.9695,1129.8623,1549,7,88
Austria,3/22/20,47.5162,14.5501,3582,16,9
Azerbaijan,3/22/20,40.1431,47.5769,65,1,10
Bahamas,3/22/20,25.0343,-77.3963,4,0,0
Bahrain,3/22/20,26.0275,50.55,334,2,149
Bangladesh,3/22/20,23.685,90.3563,27,2,3
Barbados,3/22/20,13.1939,-59.5432,14,0,0
Belarus,3/22/20,53.7098,27.9534,76,0,15
Belgium,3/22/20,50.8333,4.0,3401,75,263
Benin,3/22/20,9.3077,2.3158,2,0,0
Bhutan,3/22/20,27.5142,90.4336,2,0,0
Bolivia,3/22/20,-16.2902,-63.5887,24,0,0
Bosnia and Herzegovina,3/22/20,43.9159,17.6791,126,1,2
Brazil,3/22/20,-14.235,-51.9253,1546,25,2
Brunei,3/22/20,4.5353,114.7277,88,0,2
Bulgaria,3/22/20,42.7339,25.4858,187,3,3
Burkina Faso,3/22/20,12.2383,-1.5616,75,4,5
Cabo Verde,3/22/20,16.5388,-23.0418,3,0,0
Cambodia,3/22/20,11.55,104.9167,84,0,1
Cameroon,3/22/20,3.8480000000000003,11.5021,40,0,0
Canada,3/22/20,671.7607,-1237.6289,1469,21,0
Central African Republic,3/22/20,6.6111,20.9394,3,0,0
Chad,3/22/20,15.4542,18.7322,1,0,0
Chile,3/22/20,-35.6751,-71.543,632,1,8
China,3/22/20,1083.3367,3684.4197000000004,81435,3274,70146
Colombia,3/22/20,4.5709,-74.2973,231,2,3
Congo (Brazzaville),3/22/20,-4.0383,21.7587,3,0,0
Congo (Kinshasa),3/22/20,-4.0383,21.7587,30,1,0
Costa Rica,3/22/20,9.7489,-83.7534,134,2,2
Cote d'Ivoire,3/22/20,7.54,-5.5471,14,0,1
Croatia,3/22/20,45.1,15.2,254,1,5
Diamond Princess,3/22/20,0.0,0.0,712,8,325
Cuba,3/22/20,22.0,-80.0,35,1,0
Cyprus,3/22/20,35.1264,33.4299,95,1,3
Czechia,3/22/20,49.8175,15.472999999999999,1120,1,0
Denmark,3/22/20,189.8634,-40.014300000000006,1514,13,1
Djibouti,3/22/20,11.8251,42.5903,1,0,0
Dominican Republic,3/22/20,18.7357,-70.1627,202,3,0
Ecuador,3/22/20,-1.8312,-78.1834,789,14,3
Egypt,3/22/20,26.0,30.0,327,14,56
El Salvador,3/22/20,13.7942,-88.8965,3,0,0
Equatorial Guinea,3/22/20,1.5,10.0,6,0,0
Eritrea,3/22/20,15.1794,39.7823,1,0,0
Estonia,3/22/20,58.5953,25.0136,326,0,2
Eswatini,3/22/20,-26.5225,31.4659,4,0,0
Ethiopia,3/22/20,9.145,40.4897,11,0,4
Fiji,3/22/20,-17.7134,178.065,2,0,0
Finland,3/22/20,64.0,26.0,626,1,10
France,3/22/20,91.3624,59.71919999999999,16243,676,2206
Gabon,3/22/20,-0.8037,11.6094,5,1,0
Gambia,3/22/20,13.4432,-15.3101,1,0,0
Georgia,3/22/20,42.3154,43.3569,54,0,3
Germany,3/22/20,51.0,9.0,24873,94,266
Ghana,3/22/20,7.9465,-1.0232,23,1,0
Greece,3/22/20,39.0742,21.8243,624,15,19
Guatemala,3/22/20,15.7835,-90.2308,19,1,0
Guinea,3/22/20,9.9456,-9.6966,2,0,0
Guyana,3/22/20,5.0,-58.75,19,1,0
Haiti,3/22/20,18.9712,-72.2852,2,0,0
Holy See,3/22/20,41.9029,12.4534,1,0,0
Honduras,3/22/20,15.2,-86.2419,26,0,0
Hungary,3/22/20,47.1625,19.5033,131,6,16
Iceland,3/22/20,64.9631,-19.0208,568,1,36
India,3/22/20,21.0,78.0,396,7,27
Indonesia,3/22/20,-0.7893,113.9213,514,48,29
Iran,3/22/20,32.0,53.0,21638,1685,7931
Iraq,3/22/20,33.0,44.0,233,20,57
Ireland,3/22/20,53.1424,-7.6921,906,4,5
Israel,3/22/20,31.0,35.0,883,1,37
Italy,3/22/20,43.0,12.0,59138,5476,7024
Jamaica,3/22/20,18.1096,-77.2975,19,1,2
Japan,3/22/20,36.0,138.0,1101,41,235
Jordan,3/22/20,31.24,36.51,112,0,1
Kazakhstan,3/22/20,48.0196,66.9237,60,0,0
Kenya,3/22/20,-0.0236,37.9062,15,0,0
South Korea,3/22/20,36.0,128.0,8961,111,2909
Kuwait,3/22/20,29.5,47.75,188,0,27
Kyrgyzstan,3/22/20,41.2044,74.7661,14,0,0
Latvia,3/22/20,56.8796,24.6032,139,0,1
Lebanon,3/22/20,33.8547,35.8623,248,4,8
Liberia,3/22/20,6.4281,-9.4295,3,0,0
Liechtenstein,3/22/20,47.14,9.55,37,0,0
Lithuania,3/22/20,55.1694,23.8813,143,1,1
Luxembourg,3/22/20,49.8153,6.1296,798,8,6
Madagascar,3/22/20,-18.7669,46.8691,3,0,0
Malaysia,3/22/20,2.5,112.5,1306,10,139
Maldives,3/22/20,3.2028,73.2207,13,0,0
Malta,3/22/20,35.9375,14.3754,90,0,2
Mauritania,3/22/20,21.0079,10.9408,2,0,0
Mauritius,3/22/20,-20.2,57.5,28,2,0
Mexico,3/22/20,23.6345,-102.5528,316,3,4
Moldova,3/22/20,47.4116,28.3699,94,1,1
Monaco,3/22/20,43.7333,7.4167,23,0,1
Mongolia,3/22/20,46.8625,103.8467,10,0,0
Montenegro,3/22/20,42.5,19.3,21,0,0
Morocco,3/22/20,31.7917,-7.0926,115,4,3
Namibia,3/22/20,-22.9576,18.4904,3,0,0
Nepal,3/22/20,28.1667,84.25,1,0,1
Netherlands,3/22/20,94.8633,-196.7893,4217,180,2
New Zealand,3/22/20,-40.9006,174.886,102,0,0
Nicaragua,3/22/20,12.8654,-85.2072,2,0,0
Niger,3/22/20,17.6078,8.0817,2,0,0
Nigeria,3/22/20,9.082,8.6753,30,0,2
North Macedonia,3/22/20,41.6086,21.7453,115,1,1
Norway,3/22/20,60.472,8.4689,2385,7,1
Oman,3/22/20,21.0,57.0,55,0,17
Pakistan,3/22/20,30.3753,69.3451,776,5,5
Panama,3/22/20,8.538,-80.7821,313,3,0
Papua New Guinea,3/22/20,-6.315,143.9555,1,0,0
Paraguay,3/22/20,-23.4425,-58.4438,22,1,0
Peru,3/22/20,-9.19,-75.0152,363,5,1
Philippines,3/22/20,13.0,122.0,380,25,17
Poland,3/22/20,51.9194,19.1451,634,7,1
Portugal,3/22/20,39.3999,-8.2245,1600,14,5
Qatar,3/22/20,25.3548,51.1839,494,0,33
Romania,3/22/20,45.9432,24.9668,433,3,64
Russia,3/22/20,60.0,90.0,367,1,16
Rwanda,3/22/20,-1.9403,29.8739,19,0,0
Saint Lucia,3/22/20,13.9094,-60.9789,2,0,0
Saint Vincent and the Grenadines,3/22/20,12.9843,-61.2872,1,0,0
San Marino,3/22/20,43.9424,12.4578,175,20,4
Saudi Arabia,3/22/20,24.0,45.0,511,0,16
Senegal,3/22/20,14.4974,-14.4524,67,0,5
Serbia,3/22/20,44.0165,21.0059,222,2,1
Seychelles,3/22/20,-4.6796,55.492,7,0,0
Singapore,3/22/20,1.2833,103.8333,455,2,144
Slovakia,3/22/20,48.669,19.699,185,0,7
Slovenia,3/22/20,46.1512,14.9955,414,2,0
Somalia,3/22/20,5.1521,46.1996,1,0,0
South Africa,3/22/20,-30.5595,22.9375,274,0,0
Spain,3/22/20,40.0,-4.0,28768,1772,2575
Sri Lanka,3/22/20,7.0,81.0,82,0,3
Sudan,3/22/20,12.8628,30.2176,2,1,0
Suriname,3/22/20,3.9193,-56.0278,5,0,0
Sweden,3/22/20,63.0,16.0,1934,21,16
Switzerland,3/22/20,46.8182,8.2275,7474,98,131
Taiwan*,3/22/20,23.7,121.0,169,2,28
Tanzania,3/22/20,-6.369,34.8888,12,0,0
Thailand,3/22/20,15.0,101.0,599,1,44
Togo,3/22/20,8.6195,0.8248,16,0,1
Trinidad and Tobago,3/22/20,10.6918,-61.2225,50,0,1
Tunisia,3/22/20,34.0,9.0,75,3,1
Turkey,3/22/20,38.9637,35.2433,1236,30,0
Uganda,3/22/20,1.0,32.0,1,0,0
Ukraine,3/22/20,48.3794,31.1656,73,3,1
United Arab Emirates,3/22/20,24.0,54.0,153,2,38
United Kingdom,3/22/20,270.0299,-482.92470000000003,5745,286,67
Uruguay,3/22/20,-32.5228,-55.7658,158,0,0
US,3/22/20,37.0902,-95.7129,33276,586,178
Uzbekistan,3/22/20,41.3775,64.5853,43,0,0
Venezuela,3/22/20,6.4238,-66.5897,70,0,15
Vietnam,3/22/20,16.0,108.0,113,0,17
Zambia,3/22/20,-15.4167,28.2833,3,0,0
Zimbabwe,3/22/20,-20.0,30.0,3,0,0
Dominica,3/22/20,15.415,-61.371,1,0,0
Grenada,3/22/20,12.1165,-61.678999999999995,1,0,0
Mozambique,3/22/20,-18.665695,35.529562,1,0,0
Syria,3/22/20,34.802075,38.996815000000005,1,0,0
Timor-Leste,3/22/20,-8.874217,125.727539,1,0,0
Belize,3/22/20,13.1939,-59.5432,0,0,0
Laos,3/22/20,19.856270000000002,102.495496,0,0,0
Libya,3/22/20,26.3351,17.228331,0,0,0
West Bank and Gaza,3/22/20,31.9522,35.2332,52,0,17
Guinea-Bissau,3/22/20,11.8037,-15.1804,0,0,0
Mali,3/22/20,17.570692,-3.9961660000000006,0,0,0
Saint Kitts and Nevis,3/22/20,17.357822,-62.782998,0,0,0
Kosovo,3/22/20,42.602636,20.902977,0,0,0
Burma,3/22/20,21.9162,95.956,0,0,0
MS Zaandam,3/22/20,0.0,0.0,0,0,0
Botswana,3/22/20,-22.3285,24.6849,0,0,0
Burundi,3/22/20,-3.3731,29.9189,0,0,0
Sierra Leone,3/22/20,8.460555000000001,-11.779889,0,0,0
Malawi,3/22/20,-13.254307999999998,34.301525,0,0,0
South Sudan,3/22/20,6.877000000000001,31.307,0,0,0
Western Sahara,3/22/20,24.2155,-12.8858,0,0,0
Sao Tome and Principe,3/22/20,0.18636,6.613081,0,0,0
Yemen,3/22/20,15.552726999999999,48.516388,0,0,0
Comoros,3/22/20,-11.6455,43.3333,0,0,0
Tajikistan,3/22/20,38.861034000000004,71.276093,0,0,0
Afghanistan,3/23/20,33.0,65.0,40,1,1
Albania,3/23/20,41.1533,20.1683,104,4,2
Algeria,3/23/20,28.0339,1.6596,230,17,65
Andorra,3/23/20,42.5063,1.5218,133,1,1
Angola,3/23/20,-11.2027,17.8739,3,0,0
Antigua and Barbuda,3/23/20,17.0608,-61.7964,3,0,0
Argentina,3/23/20,-38.4161,-63.6167,301,4,3
Armenia,3/23/20,40.0691,45.0382,235,0,2
Australia,3/23/20,-255.9695,1129.8623,1682,7,88
Austria,3/23/20,47.5162,14.5501,4474,21,9
Azerbaijan,3/23/20,40.1431,47.5769,72,1,10
Bahamas,3/23/20,25.0343,-77.3963,4,0,0
Bahrain,3/23/20,26.0275,50.55,377,2,149
Bangladesh,3/23/20,23.685,90.3563,33,3,3
Barbados,3/23/20,13.1939,-59.5432,17,0,0
Belarus,3/23/20,53.7098,27.9534,81,0,15
Belgium,3/23/20,50.8333,4.0,3743,88,263
Benin,3/23/20,9.3077,2.3158,5,0,0
Bhutan,3/23/20,27.5142,90.4336,2,0,0
Bolivia,3/23/20,-16.2902,-63.5887,27,0,0
Bosnia and Herzegovina,3/23/20,43.9159,17.6791,136,1,2
Brazil,3/23/20,-14.235,-51.9253,1924,34,2
Brunei,3/23/20,4.5353,114.7277,91,0,2
Bulgaria,3/23/20,42.7339,25.4858,201,3,3
Burkina Faso,3/23/20,12.2383,-1.5616,99,4,5
Cabo Verde,3/23/20,16.5388,-23.0418,3,0,0
Cambodia,3/23/20,11.55,104.9167,87,0,1
Cameroon,3/23/20,3.8480000000000003,11.5021,56,0,0
Canada,3/23/20,671.7607,-1237.6289,2088,25,0
Central African Republic,3/23/20,6.6111,20.9394,3,0,0
Chad,3/23/20,15.4542,18.7322,1,0,0
Chile,3/23/20,-35.6751,-71.543,746,2,8
China,3/23/20,1083.3367,3684.4197000000004,81498,3274,70598
Colombia,3/23/20,4.5709,-74.2973,277,3,3
Congo (Brazzaville),3/23/20,-4.0383,21.7587,4,0,0
Congo (Kinshasa),3/23/20,-4.0383,21.7587,36,1,0
Costa Rica,3/23/20,9.7489,-83.7534,158,2,2
Cote d'Ivoire,3/23/20,7.54,-5.5471,25,0,1
Croatia,3/23/20,45.1,15.2,315,1,5
Diamond Princess,3/23/20,0.0,0.0,712,8,325
Cuba,3/23/20,22.0,-80.0,40,1,0
Cyprus,3/23/20,35.1264,33.4299,116,1,3
Czechia,3/23/20,49.8175,15.472999999999999,1236,1,0
Denmark,3/23/20,189.8634,-40.014300000000006,1572,24,1
Djibouti,3/23/20,11.8251,42.5903,3,0,0
Dominican Republic,3/23/20,18.7357,-70.1627,245,3,0
Ecuador,3/23/20,-1.8312,-78.1834,981,18,3
Egypt,3/23/20,26.0,30.0,366,19,56
El Salvador,3/23/20,13.7942,-88.8965,3,0,0
Equatorial Guinea,3/23/20,1.5,10.0,9,0,0
Eritrea,3/23/20,15.1794,39.7823,1,0,0
Estonia,3/23/20,58.5953,25.0136,352,0,2
Eswatini,3/23/20,-26.5225,31.4659,4,0,0
